timestamp,main_meter,sub_meter_1,sub_meter_2,building_number
2017-04-01 21:00:00,2216.7854218954467,1834.670514913464,28.416593997707793,3
2017-04-01 21:15:00,2267.9778049620113,1951.7460664640905,23.272843112248626,3
2017-04-01 21:30:00,2859.8657065155517,2509.707878553841,25.66639546156752,3
2017-04-01 21:45:00,2695.4668217452154,2301.3877923437153,30.670364596057784,3
2017-04-01 22:00:00,2957.280966111275,2699.542834182096,26.696275479887692,3
2017-04-01 22:15:00,2562.8565812977577,2174.080709401499,5.5836540166662045,3
2017-04-01 22:30:00,2472.833872859933,2125.07620715662,29.66433073477575,3
2017-04-01 22:45:00,2653.6227843997667,2267.758403502103,30.82972965374196,3
2017-04-01 23:00:00,2399.6445051845362,2025.7874642834736,23.1051861840541,3
2017-04-01 23:15:00,2558.8371505421223,2175.8324520606407,35.576239886419955,3
2017-04-01 23:30:00,2573.595721429648,2267.839551434943,36.50068999348878,3
2017-04-01 23:45:00,2472.9800204469484,2120.6866740108385,40.739612491158425,3
2017-04-02 00:00:00,2562.889858895136,2204.7036920517835,34.102880812242134,3
2017-04-02 00:15:00,2352.684235087015,2017.3956074582475,36.15515935754651,3
2017-04-02 00:30:00,2602.023844976654,2265.3367435308483,35.07218250269532,3
2017-04-02 00:45:00,2375.663729877579,2030.1572017962967,25.95458791518374,3
2017-04-02 01:00:00,2446.2262668230733,2058.8746504457454,12.371549287448474,3
2017-04-02 01:15:00,2525.6420929195333,2147.574622790456,28.370690902925226,3
2017-04-02 01:30:00,2362.1491962660543,1931.275122216594,19.644079325794554,3
2017-04-02 01:45:00,2424.1597316701527,2066.1699134855508,23.766871099906773,3
2017-04-02 02:00:00,2549.489865032499,2167.1452614554582,33.18939747630561,3
2017-04-02 02:15:00,2476.2938500085893,1972.6196219428355,25.247631839206747,3
2017-04-02 02:30:00,2607.391742284321,2228.621001852401,38.88306257532409,3
2017-04-02 02:45:00,2397.1700894364994,2030.124960517341,34.956324573626105,3
2017-04-02 03:00:00,2380.257761511897,2015.624949460738,41.028789992017344,3
2017-04-02 03:15:00,2645.5572111996776,2308.4579106484866,28.649490045819164,3
2017-04-02 03:30:00,2351.0162150050955,2022.2748066121808,3.6197134070874037,3
2017-04-02 03:45:00,2689.809976268757,2269.530396134529,25.68077069175139,3
2017-04-02 04:00:00,2388.7238976126096,1982.5000071816828,31.88415302201369,3
2017-04-02 04:15:00,2555.6409697274194,2150.197466050812,34.10629241881995,3
2017-04-02 04:30:00,1873.238470125368,1576.237362962505,22.436737311214838,3
2017-04-02 04:45:00,1799.0993325020468,1526.543241703538,24.84200500200259,3
2017-04-02 05:00:00,2210.5646207655136,1864.0328871318563,38.0087218928309,3
2017-04-02 05:15:00,2343.376601254813,1974.306723113297,18.851311191649227,3
2017-04-02 05:30:00,2669.7968055962,2283.3102764828154,20.64054491812511,3
2017-04-02 05:45:00,2508.8036377763283,2139.235041308329,30.494709010855022,3
2017-04-02 06:00:00,3133.646348784259,2347.615141740277,347.15083677386735,3
2017-04-02 06:15:00,4946.38750662431,2740.539218294213,1532.5744431070354,3
2017-04-02 06:30:00,5388.552875874898,3005.3921668623216,1519.141185734032,3
2017-04-02 06:45:00,5218.790538377118,2736.0079071087825,1521.3474818042264,3
2017-04-02 07:00:00,5744.081576199167,3042.726598084449,1519.3899116721236,3
2017-04-02 07:15:00,5739.573787219727,2883.1282782716858,1522.661258280013,3
2017-04-02 07:30:00,6095.856993056113,3123.151165395086,1510.6591668340423,3
2017-04-02 07:45:00,5485.246763788834,2992.669446262688,1526.745565458016,3
2017-04-02 08:00:00,6085.534010675721,3655.12280959812,1529.431821306062,3
2017-04-02 08:15:00,5633.139978148767,3127.448914199052,1525.0976019406205,3
2017-04-02 08:30:00,5812.469892271149,3237.387086209756,1519.6269594505914,3
2017-04-02 08:45:00,5843.857973431146,3351.710005755233,1532.562741530309,3
2017-04-02 09:00:00,5457.038474771296,2998.6085118683864,1516.3874450703906,3
2017-04-02 09:15:00,5824.648651501004,3109.2628884814867,1520.0455585108316,3
2017-04-02 09:30:00,5680.97409329005,3115.479733962566,1517.1984498087647,3
2017-04-02 09:45:00,5621.330525173045,3095.936972465904,1514.3853873740052,3
2017-04-02 10:00:00,5508.628019468026,2919.1812126128016,1525.8414003788287,3
2017-04-02 10:15:00,5832.454181018833,3307.230145527853,1522.4639864019614,3
2017-04-02 10:30:00,5576.699317321933,3088.536767483171,1514.3048729334246,3
2017-04-02 10:45:00,5765.96620292335,3287.01339924396,1526.0644924399753,3
2017-04-02 11:00:00,5383.2206711665995,2981.720177217874,1512.118295694016,3
2017-04-02 11:15:00,4551.248452079662,2557.789386329634,1528.6817546658456,3
2017-04-02 11:30:00,4525.477128174112,2700.9363906597964,1526.079293291796,3
2017-04-02 11:45:00,3002.714743531773,2004.7317174124482,671.3163367348337,3
2017-04-02 12:00:00,2301.3920589011905,1929.4524977738024,34.797334102042754,3
2017-04-02 12:15:00,1955.0601209484855,1638.602116317885,24.30681683107284,3
2017-04-02 12:30:00,2068.4822018737286,1717.8467440898403,25.698770033556624,3
2017-04-02 12:45:00,1922.3252343708702,1598.3236778397325,25.809019168897773,3
2017-04-02 13:00:00,2944.251758944273,2653.1732767975604,34.668317163063804,3
2017-04-02 13:15:00,2869.9092848392133,2503.1809355009004,17.926747113970126,3
2017-04-02 13:30:00,2717.724151115209,2357.9625918127163,38.44170666067082,3
2017-04-02 13:45:00,2815.925225651384,2454.5639674685776,21.868900006950284,3
2017-04-02 14:00:00,2668.3373738344144,2312.820711750518,48.3656102168773,3
2017-04-02 14:15:00,2609.289784676809,2240.0396605102205,16.388711602926833,3
2017-04-02 14:30:00,2774.4922272022864,2397.212997423357,25.12070355096984,3
2017-04-02 14:45:00,2396.186673320174,2093.469393992861,33.96619834639384,3
2017-04-02 15:00:00,2351.728987047467,1972.523205953133,30.09533577221573,3
2017-04-02 15:15:00,2808.068656239831,2426.995196774783,33.568008960708696,3
2017-04-02 15:30:00,2354.647680274893,2033.7504432432029,17.989578716381843,3
2017-04-02 15:45:00,2657.381433625579,2141.1541749129906,27.18235164416501,3
2017-04-02 16:00:00,2692.826004025128,2175.006056745864,24.24616471378946,3
2017-04-02 16:15:00,2623.7400654320595,2120.2955960283384,22.92368453389223,3
2017-04-02 16:30:00,2798.948634391002,2256.259582298129,25.888329072071837,3
2017-04-02 16:45:00,2426.0989844655824,1899.220379329396,28.57218855985594,3
2017-04-02 17:00:00,2641.130181190383,2181.9856324735474,23.658226362721912,3
2017-04-02 17:15:00,2615.0317813527977,2094.2722486830667,34.830220190958144,3
2017-04-02 17:30:00,2571.567884759525,2046.9900853883166,19.43312507959957,3
2017-04-02 17:45:00,2641.533037824265,2218.200327224644,5.791635180120018,3
2017-04-02 18:00:00,2479.2884263358637,1950.8268805751388,29.579632083841933,3
2017-04-02 18:15:00,2713.126654234392,2188.2254504983143,26.987122886478573,3
2017-04-02 18:30:00,2468.3378206508733,1948.45106714841,16.187559405838634,3
2017-04-02 18:45:00,2538.572220662088,1986.5022690106948,26.833174146306423,3
2017-04-02 19:00:00,2666.0598013035524,2174.0308048027373,20.792950031617387,3
2017-04-02 19:15:00,2409.891628286999,1956.6570393016848,22.042392393746905,3
2017-04-02 19:30:00,2662.3945505545207,2135.693047547517,32.18435028388491,3
2017-04-02 19:45:00,2603.8397613526404,2116.2384715467665,27.555055579869986,3
2017-04-02 20:00:00,2280.190065411453,1901.78363390805,23.467254740846954,3
2017-04-02 20:15:00,2323.194480907181,1980.566476220896,13.53269562809774,3
2017-04-02 20:30:00,1795.8312779858331,1429.3310381695721,19.53842913229593,3
2017-04-02 20:45:00,2025.312918583716,1754.9166835090634,39.2659168536429,3
2017-04-02 21:00:00,2117.1916816654502,1794.3788673637102,32.05179713939158,3
2017-04-02 21:15:00,2218.478318375497,1854.4909333931344,19.793489127686552,3
2017-04-02 21:30:00,2895.9171262312257,2502.9692033222377,24.322803018976487,3
2017-04-02 21:45:00,2548.960276848048,2191.8736424247313,36.68894244457447,3
2017-04-02 22:00:00,2818.7174178864634,2472.633753140661,22.868551848056644,3
2017-04-02 22:15:00,2663.514129090253,2309.3213876008967,44.20165657131976,3
2017-04-02 22:30:00,2485.7287877445897,2097.774263208757,33.462568388088954,3
2017-04-02 22:45:00,2359.964195293627,1978.6112249316463,41.624124433827966,3
2017-04-02 23:00:00,2935.6240902519685,2643.318448393307,33.149345052733594,3
2017-04-02 23:15:00,2743.192086517043,2320.724328871095,24.171931799258022,3
2017-04-02 23:30:00,2594.710814852522,2255.498761680073,26.577519653576218,3
2017-04-02 23:45:00,2380.44287334946,2011.33936998715,14.401630195672483,3
2017-04-03 00:00:00,2778.650593708711,2429.259894041089,45.83165318267719,3
2017-04-03 00:15:00,2551.036646720909,2189.4665725208692,15.147676300154536,3
2017-04-03 00:30:00,2666.7878281410794,2295.2184979689305,23.094785949460558,3
2017-04-03 00:45:00,2436.2842859396674,1993.4088910137534,29.478726130019755,3
2017-04-03 01:00:00,2459.8402984185163,2110.792986494086,30.60078415637021,3
2017-04-03 01:15:00,2414.3979848755403,2109.900988174286,20.961864935783925,3
2017-04-03 01:30:00,2443.530109629853,2078.519215212024,24.199250709710245,3
2017-04-03 01:45:00,2486.6014043037812,2130.120982746353,23.85163552496255,3
2017-04-03 02:00:00,2428.3375477188,2027.3856498524265,28.133380199701932,3
2017-04-03 02:15:00,2501.837910511209,2084.319269112615,28.522750907460928,3
2017-04-03 02:30:00,2537.089655829056,2099.8902216382207,22.99851088651689,3
2017-04-03 02:45:00,2392.925718048301,2021.4075383344546,18.790397919010815,3
2017-04-03 03:00:00,2419.3229538235564,1988.803727490974,41.60077781940564,3
2017-04-03 03:15:00,2447.343590576963,2121.6226567017543,17.973701030612098,3
2017-04-03 03:30:00,2374.9033075506673,1977.911034206197,29.42965338653347,3
2017-04-03 03:45:00,2518.5393335066965,2243.2237803037456,42.747751665405715,3
2017-04-03 04:00:00,2255.5783831252043,1860.5884369957575,28.713475425726337,3
2017-04-03 04:15:00,2677.3384923694707,1858.6266549955994,510.827235449498,3
2017-04-03 04:30:00,3467.508618910632,1549.3498652868338,1533.114854303341,3
2017-04-03 04:45:00,3649.5334342397223,1567.492111061613,1517.0056221712964,3
2017-04-03 05:00:00,3804.143538762964,1814.857298405276,1514.2574252683987,3
2017-04-03 05:15:00,4914.709587191874,2931.6844575255354,1514.095818189195,3
2017-04-03 05:30:00,4952.972477983014,2783.0612272696217,1517.8661069031773,3
2017-04-03 05:45:00,4893.470892005365,2583.684517159737,1519.0854889355667,3
2017-04-03 06:00:00,5146.2320814174545,2796.9947109188124,1506.4878861582392,3
2017-04-03 06:15:00,5198.845216518172,2766.3881986715837,1519.921845809497,3
2017-04-03 06:30:00,5310.45289871204,2663.6391667824164,1524.5651777611154,3
2017-04-03 06:45:00,5433.441431953842,2929.4576169786387,1512.1992169911932,3
2017-04-03 07:00:00,5118.063793924309,2694.355140859534,1519.155946598689,3
2017-04-03 07:15:00,5107.31227928235,2622.530011226322,1526.0685238970275,3
2017-04-03 07:30:00,5153.248784342321,2734.2597007634795,1520.3658116313552,3
2017-04-03 07:45:00,5212.985064989848,2790.7309943359514,1518.8466066546055,3
2017-04-03 08:00:00,5520.94033165468,2970.1222624348106,1530.463217216524,3
2017-04-03 08:15:00,5551.3105255143955,3040.2893674832158,1532.9887743153283,3
2017-04-03 08:30:00,5473.0565655694345,2988.0058151649737,1527.969296907083,3
2017-04-03 08:45:00,5532.571057773094,2848.0204046941353,1530.5263186898185,3
2017-04-03 09:00:00,5425.665140075491,2839.6872153318513,1517.6423330349774,3
2017-04-03 09:15:00,5670.058561989462,3064.3459295574226,1513.1645295857065,3
2017-04-03 09:30:00,5659.045466082188,3081.3428099950984,1496.5900859573942,3
2017-04-03 09:45:00,5369.519188079365,2863.665766716849,1516.0035371353945,3
2017-04-03 10:00:00,5701.145948114396,3257.175251173916,1529.5778197797354,3
2017-04-03 10:15:00,5839.296104461616,3217.383507141037,1509.766774543517,3
2017-04-03 10:30:00,5474.977098051737,2840.3552562319965,1517.596059716036,3
2017-04-03 10:45:00,5943.6820121994715,3234.770666856307,1516.436901871608,3
2017-04-03 11:00:00,5712.243701394167,2888.9972991317877,1515.8341938994529,3
2017-04-03 11:15:00,5747.578612725215,3025.48110458281,1523.3345184347422,3
2017-04-03 11:30:00,5850.205951636691,3233.404827375421,1517.844429848117,3
2017-04-03 11:45:00,5345.061634523322,2769.433436902809,1519.5890165439819,3
2017-04-03 12:00:00,4469.730643602364,2000.6219252517692,1516.9850216640634,3
2017-04-03 12:15:00,4310.4438280967615,1899.1186089250918,1510.6385851081714,3
2017-04-03 12:30:00,5264.793513049403,2784.2446513537548,1530.9543602692215,3
2017-04-03 12:45:00,5278.159780939262,2800.6983481950133,1516.3359172356015,3
2017-04-03 13:00:00,5524.007207655793,2966.751143942141,1517.2237810960337,3
2017-04-03 13:15:00,5327.6808193659135,2984.3706046280945,1525.8362278925238,3
2017-04-03 13:30:00,5936.312092200647,3432.3777484171674,1518.861803081947,3
2017-04-03 13:45:00,5262.204764938958,2826.743140465776,1514.5834430798654,3
2017-04-03 14:00:00,5632.786336721853,3190.699953579863,1526.5942868247555,3
2017-04-03 14:15:00,5844.795273813161,3290.332849333953,1518.1036191374524,3
2017-04-03 14:30:00,5208.751988808837,2698.6385054284096,1521.7698386118914,3
2017-04-03 14:45:00,5809.71432117533,3367.2284943174823,1516.6996929395227,3
2017-04-03 15:00:00,5455.740328969366,2971.4243839318183,1521.8253039507815,3
2017-04-03 15:15:00,5777.88349399789,3045.812271797383,1523.7343388966362,3
2017-04-03 15:30:00,5528.780006906251,2748.442168887475,1511.765916279853,3
2017-04-03 15:45:00,5874.893692488457,3122.1896412135247,1513.7943787368406,3
2017-04-03 16:00:00,6004.849460844574,2833.1391326096077,1506.1451148608312,3
2017-04-03 16:15:00,5640.500324007048,2967.1951086722715,1519.6390120320582,3
2017-04-03 16:30:00,5568.410173352794,2828.478000589642,1500.2931367214405,3
2017-04-03 16:45:00,5740.706039949877,2953.673907916377,1518.099266093169,3
2017-04-03 17:00:00,6257.794437653879,3193.2109984049803,1519.4568583328708,3
2017-04-03 17:15:00,6002.285372640385,2953.9668019620744,1535.935086830125,3
2017-04-03 17:30:00,6064.885628408803,3017.092089719477,1520.3106145564184,3
2017-04-03 17:45:00,5830.023080208297,2668.237239632362,1511.9297163177955,3
2017-04-03 18:00:00,6133.256922605545,3221.3877604196023,1522.7130048072895,3
2017-04-03 18:15:00,5814.966663062888,3050.913150750849,1514.2168234489307,3
2017-04-03 18:30:00,5672.103285391026,3042.036514273114,1514.8575447722094,3
2017-04-03 18:45:00,4748.338118046362,2465.8243704489955,1527.5275574411294,3
2017-04-03 19:00:00,3683.3493675413756,2176.7768655853242,1054.311818209479,3
2017-04-03 19:15:00,2777.727685560101,2296.221609852819,10.377223629434868,3
2017-04-03 19:30:00,2412.7089462727968,1950.7052652743287,37.6262141257539,3
2017-04-03 19:45:00,2812.2100874047355,2376.115808502971,29.846871457868172,3
2017-04-03 20:00:00,2358.9162450783983,2024.2306387768945,29.711678964195,3
2017-04-03 20:15:00,2513.8342942009876,2152.7750556578635,24.513632789568604,3
2017-04-03 20:30:00,1840.7350540398288,1522.7373333219216,24.08516522564817,3
2017-04-03 20:45:00,2118.040088484879,1756.8234058092035,12.612459481369402,3
2017-04-03 21:00:00,2261.745805083045,1919.7617797738956,26.49723841355009,3
2017-04-03 21:15:00,2274.7707555322822,1870.385620194084,25.639336156854434,3
2017-04-03 21:30:00,2642.170146267928,2320.077928388753,21.470495702714146,3
2017-04-03 21:45:00,2671.790366427313,2273.3971261540783,32.60393574974269,3
2017-04-03 22:00:00,2956.3025495591633,2610.928123815225,28.65271685127985,3
2017-04-03 22:15:00,2457.029857164778,2159.330662607465,29.146130270870408,3
2017-04-03 22:30:00,2567.0549404466738,2155.108988272564,34.433962264495584,3
2017-04-03 22:45:00,2459.8342830952324,2127.581177195704,37.40058608656839,3
2017-04-03 23:00:00,2648.9284894914827,2214.503682738152,25.53546763966208,3
2017-04-03 23:15:00,2433.3556413758984,2123.9149775352944,13.745344571472595,3
2017-04-03 23:30:00,2311.315402288,1981.4289995277288,19.141478908827747,3
2017-04-03 23:45:00,2639.086328037243,2286.051640240105,21.00517229860725,3
2017-04-04 00:00:00,2449.6298461717506,2084.7201032416397,28.01365740263596,3
2017-04-04 00:15:00,2304.2869130977697,2001.9211601842771,32.54043691531152,3
2017-04-04 00:30:00,2496.5327087638666,2160.268457219161,25.724906179450002,3
2017-04-04 00:45:00,2272.798316340913,1865.632590047558,18.462857880431965,3
2017-04-04 01:00:00,2552.4114657274467,2152.436607779388,39.6716625246409,3
2017-04-04 01:15:00,2358.981718484115,2066.05959871198,30.29939123194898,3
2017-04-04 01:30:00,2346.0153981005733,1999.4355219895008,19.388078760407886,3
2017-04-04 01:45:00,2403.595478953448,2122.1741660954976,25.949510101765924,3
2017-04-04 02:00:00,2379.1033039654785,1974.4954506124107,31.71031902698989,3
2017-04-04 02:15:00,2505.851871189472,2012.2364822814764,38.94789005730839,3
2017-04-04 02:30:00,2363.258434120361,2030.5501712165255,16.56772222592535,3
2017-04-04 02:45:00,2345.349281167929,1952.0023887407501,23.096241391204764,3
2017-04-04 03:00:00,2550.5836934599665,2208.4220768860673,46.83412553651437,3
2017-04-04 03:15:00,2509.7179074346923,2123.1924863664626,17.516295564427214,3
2017-04-04 03:30:00,2452.831076693909,2040.6202876651766,25.455600712722006,3
2017-04-04 03:45:00,2311.8555091693124,1915.7476224353838,30.30627363301836,3
2017-04-04 04:00:00,2388.0562009048817,2063.2502975761613,30.153924322064245,3
2017-04-04 04:15:00,2328.954715636691,1948.8398780949103,31.670125367575043,3
2017-04-04 04:30:00,1875.1523455099039,1499.3828929015365,23.04508107978394,3
2017-04-04 04:45:00,2013.8724933578387,1626.3532095554522,46.1495797143748,3
2017-04-04 05:00:00,3449.273743924827,1892.4555328255785,1116.9129024326928,3
2017-04-04 05:15:00,4090.9127080891412,2062.1443350647837,1528.5940179949796,3
2017-04-04 05:30:00,4570.676461019351,2625.5492485027507,1529.492868918461,3
2017-04-04 05:45:00,4541.547510194322,2559.5977518596605,1527.5478948157818,3
2017-04-04 06:00:00,5010.5722564775815,2651.2200888345496,1524.1223690479185,3
2017-04-04 06:15:00,4983.908445754317,2416.0544542266416,1526.4947899564645,3
2017-04-04 06:30:00,5363.258730110375,3007.878667104617,1519.8845522607098,3
2017-04-04 06:45:00,5097.054287268905,2720.688845208475,1513.1597352217368,3
2017-04-04 07:00:00,5011.210230285429,2572.869502695536,1521.2371459973815,3
2017-04-04 07:15:00,5203.832412772735,2748.427343301954,1502.1878503848693,3
2017-04-04 07:30:00,5106.123680501106,2654.2826559574482,1513.3335818338235,3
2017-04-04 07:45:00,5173.1823913935605,2693.0102176768723,1520.049011127231,3
2017-04-04 08:00:00,5809.917065908534,2982.442807550305,1521.9245197159714,3
2017-04-04 08:15:00,5231.1265115626675,2690.123471067884,1518.4315228039636,3
2017-04-04 08:30:00,5245.897805266314,2786.808960348415,1523.3343134761576,3
2017-04-04 08:45:00,5558.709451019705,2955.988613649193,1541.2805323546447,3
2017-04-04 09:00:00,5572.837709500074,2852.896908709784,1523.9267417506296,3
2017-04-04 09:15:00,5301.633545948073,2691.962556367051,1513.4977958354254,3
2017-04-04 09:30:00,5325.6767134862985,2877.7022935087944,1516.7014589619696,3
2017-04-04 09:45:00,5042.367887912368,2618.510186857478,1515.5100683999392,3
2017-04-04 10:00:00,5398.221594270793,2975.784114199291,1523.8172492802717,3
2017-04-04 10:15:00,5546.638782381995,3155.8348138317297,1495.6981148514535,3
2017-04-04 10:30:00,5476.4817064290855,3061.7633975581075,1526.5393127433038,3
2017-04-04 10:45:00,5524.882242166853,3105.6075209643877,1518.1748928905213,3
2017-04-04 11:00:00,5367.013284242664,2937.348769720435,1518.7031855731836,3
2017-04-04 11:15:00,5678.070123998394,3146.6667694497114,1515.6245756495139,3
2017-04-04 11:30:00,5377.6252447457255,2983.050279650521,1512.9230358465713,3
2017-04-04 11:45:00,5146.524588994297,2655.422746145385,1522.58115567475,3
2017-04-04 12:00:00,4370.453720461461,1996.528333698327,1522.3006254180789,3
2017-04-04 12:15:00,4512.703682374935,2131.163202894411,1515.5459010140678,3
2017-04-04 12:30:00,5016.76099659811,2666.371136489321,1526.8230092068256,3
2017-04-04 12:45:00,5513.4409592879765,3098.702713225168,1508.126901996365,3
2017-04-04 13:00:00,5268.78101100938,2890.729933285142,1526.6315792760902,3
2017-04-04 13:15:00,5715.613365670853,3177.8818623473503,1513.0790492600904,3
2017-04-04 13:30:00,5491.625296482932,3062.4428525333146,1525.9762337386535,3
2017-04-04 13:45:00,5001.854276923891,2774.429969728972,1503.9899620828103,3
2017-04-04 14:00:00,5612.816302859093,3046.531311673697,1526.7488558512814,3
2017-04-04 14:15:00,5613.731055548291,2983.8941733865277,1525.7973094657784,3
